,gameMode_name,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,team_0_crowns,opponent_0_crowns
10,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Electro Giant,Inferno Dragon,Mega Minion,Lightning,Goblin Cage,Barbarian Barrel,Golden Knight,Tornado,1.0,0.0
11,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Royal Ghost,Barbarian Barrel,Fireball,Bandit,Cannon Cart,Electro Wizard,Magic Archer,Golden Knight,1.0,0.0
12,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Skeleton King,Lightning,Electro Giant,Ice Wizard,Tombstone,Tornado,Baby Dragon,Barbarian Barrel,1.0,0.0
13,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,P.E.K.K.A,Barbarian Barrel,Giant Snowball,Lightning,Bandit,Golden Knight,Ram Rider,Electro Wizard,3.0,0.0
14,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Mega Minion,Elite Barbarians,Night Witch,Golem,Zap,Arrows,Bomber,Skeleton Army,3.0,0.0
15,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Cannon Cart,Valkyrie,Poison,Graveyard,Giant Snowball,Tesla,Goblin Gang,Electro Wizard,1.0,0.0
16,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Royal Giant,Mega Minion,Lightning,Dark Prince,Mother Witch,Barbarian Barrel,Fisherman,Electro Spirit,3.0,0.0
17,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Night Witch,Archer Queen,Mini P.E.K.K.A,Zap,Golem,Poison,Firecracker,Lightning,2.0,0.0
18,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Ice Spirit,Rocket,Giant Snowball,Minions,Tombstone,Archer Queen,Goblin Drill,Giant,1.0,0.0
19,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Fireball,Electro Spirit,Electro Dragon,Guards,Ram Rider,Battle Ram,Ice Spirit,Fisherman,3.0,0.0
20,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Bandit,Zappies,Royal Ghost,Barbarian Barrel,Hunter,Elixir Golem,Guards,Wall Breakers,3.0,0.0
21,Challenge_AllCards_EventDeck,Skeleton Army,Zappies,Royal Giant,Skeleton King,Fireball,Fisherman,The Log,Mother Witch,Inferno Dragon,Rage,Electro Dragon,Heal Spirit,Battle Healer,Elixir Golem,Arrows,Elite Barbarians,0.0,3.0
22,Challenge_AllCards_EventDeck,Lightning,Ram Rider,Mega Knight,Archer Queen,Electro Spirit,Giant Snowball,Royal Ghost,Bandit,Skeleton Army,Bats,Arrows,Goblin Hut,Skeleton King,Graveyard,Bowler,Witch,1.0,0.0
23,Challenge_AllCards_EventDeck,Bats,Skeletons,Ice Golem,Archer Queen,Mini P.E.K.K.A,Earthquake,Hog Rider,The Log,Lumberjack,Inferno Dragon,Tornado,Baby Dragon,Freeze,Balloon,Barbarian Barrel,Bowler,0.0,1.0
24,Challenge_AllCards_EventDeck,Electro Wizard,Poison,Mother Witch,Golden Knight,Ram Rider,P.E.K.K.A,Royal Ghost,Barbarian Barrel,Goblin Giant,Valkyrie,Electro Wizard,Zap,Rage,Mini P.E.K.K.A,Magic Archer,Sparky,1.0,0.0
0,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Mega Knight,Zappies,Goblin Giant,Zap,Witch,Ram Rider,Arrows,Prince,1.0,0.0
1,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Miner,Dark Prince,Poison,Bandit,Bats,The Log,Electro Wizard,P.E.K.K.A,1.0,0.0
2,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Lava Hound,Balloon,Lightning,Arrows,Guards,Valkyrie,Minions,Tombstone,0.0,1.0
3,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Dark Prince,Miner,Sparky,Goblin Giant,Minion Horde,Bats,Spear Goblins,Zap,1.0,0.0
4,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Mortar,Miner,Spear Goblins,Minion Horde,The Log,Cannon Cart,Fireball,Goblin Gang,0.0,3.0
5,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Zap,Fireball,Royal Ghost,Battle Ram,Bandit,Electro Wizard,Archer Queen,P.E.K.K.A,1.0,0.0
6,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Mega Knight,Wall Breakers,Bats,Bandit,Archer Queen,Miner,Prince,Zap,0.0,1.0
7,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,The Log,Royal Giant,Dark Prince,Lightning,Fisherman,Electro Spirit,Mega Minion,Archer Queen,1.0,0.0
8,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,P.E.K.K.A,Dark Prince,Barbarian Barrel,Electro Wizard,Freeze,Graveyard,Tornado,Baby Dragon,1.0,0.0
9,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Knight,Archers,Skeletons,Fireball,X-Bow,Tesla,Electro Spirit,The Log,0.0,1.0
10,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage,0.0,1.0
11,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Rocket,Goblin Barrel,Valkyrie,Guards,Ice Spirit,Princess,Inferno Tower,The Log,1.0,0.0
12,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Giant,Fireball,Witch,Prince,Skeleton Army,Bats,Goblin Gang,Zap,0.0,3.0
13,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Graveyard,Knight,Ice Wizard,Baby Dragon,Tombstone,Poison,Barbarian Barrel,Tornado,1.0,0.0
14,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Knight,The Log,Tesla,X-Bow,Skeletons,Fireball,Archers,Electro Spirit,3.0,0.0
15,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Mega Knight,Inferno Dragon,Bats,Spear Goblins,Miner,Goblin Gang,Skeleton Barrel,Zap,0.0,1.0
16,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Mega Knight,Bandit,Miner,Zap,Prince,Musketeer,Wall Breakers,Minions,1.0,0.0
17,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Skeleton King,Dark Prince,Musketeer,Bats,Graveyard,Skeleton Army,Arrows,Giant Snowball,0.0,1.0
18,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Skeleton Army,Minion Horde,Clone,Rage,Cannon Cart,Zappies,Rascals,Firecracker,1.0,0.0
19,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,P.E.K.K.A,Executioner,Tornado,The Log,Goblin Gang,Zap,Bats,Ram Rider,1.0,0.0
20,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Balloon,Inferno Dragon,Minions,Arrows,Fireball,Lava Hound,Tombstone,Skeleton Army,1.0,0.0
21,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Tesla,Valkyrie,The Log,Mega Knight,Electro Spirit,Skeletons,Archers,X-Bow,1.0,0.0
22,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Balloon,Lava Hound,Inferno Dragon,Tombstone,Valkyrie,Zap,Fireball,Minions,0.0,3.0
23,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,Skeleton Barrel,Skeleton Army,Valkyrie,Goblin Barrel,Dart Goblin,Princess,The Log,Inferno Tower,1.0,0.0
24,Ladder,Rocket,Skeletons,Inferno Tower,Goblin Drill,Electro Spirit,Princess,Valkyrie,The Log,X-Bow,Cannon Cart,Tesla,Earthquake,Skeletons,Ice Wizard,Electro Spirit,The Log,1.0,0.0
25,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Royal Ghost,Knight,Goblin Gang,Skeleton Dragons,Hog Rider,Firecracker,The Log,Inferno Tower,,3.0
26,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Magic Archer,Inferno Dragon,Tornado,P.E.K.K.A,Ice Spirit,Electro Spirit,Mother Witch,Poison,,0.0
27,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Giant Skeleton,Witch,Wall Breakers,Flying Machine,Skeleton Dragons,Mega Minion,Minions,Prince,,0.0
28,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Royal Giant,P.E.K.K.A,Wizard,Freeze,Princess,Goblin Barrel,Knight,Spear Goblins,,3.0
29,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Lumberjack,Mega Knight,Balloon,Giant Skeleton,Goblin Gang,Arrows,Fire Spirit,Goblins,,3.0
30,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Sparky,Golem,Elite Barbarians,Rage,Skeleton Army,Minion Horde,Mini P.E.K.K.A,The Log,,3.0
31,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Tesla,Hog Rider,Executioner,Musketeer,Giant Skeleton,Knight,Arrows,Clone,,0.0
32,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,P.E.K.K.A,Wizard,Goblin Gang,Bomber,Zap,Valkyrie,Minions,Balloon,,0.0
33,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Rage,Prince,Elixir Golem,P.E.K.K.A,Wizard,Dark Prince,Witch,Electro Dragon,,3.0
34,ClanWar_BoatBattle,Knight,Sparky,Minion Horde,Goblin Gang,Royal Recruits,Hog Rider,Valkyrie,Inferno Dragon,Skeleton Barrel,Arrows,Electro Wizard,Giant Skeleton,Inferno Tower,Mega Knight,Firecracker,Valkyrie,,3.0
0,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Inferno Dragon,Tornado,Balloon,Electro Wizard,Giant Skeleton,Golden Knight,Bomber,Arrows,3.0,1.0
1,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Lava Hound,Electro Dragon,Flying Machine,Fireball,Barbarians,Tornado,Goblin Cage,Miner,3.0,1.0
2,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Fireball,Zap,Magic Archer,Royal Ghost,Electro Wizard,Battle Ram,P.E.K.K.A,Bandit,1.0,3.0
3,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Archers,Electro Spirit,Fireball,Knight,Skeletons,Tesla,The Log,X-Bow,2.0,1.0
4,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Tesla,Goblin Drill,Fire Spirit,Valkyrie,Wall Breakers,Bomber,Skeleton Army,Fireball,1.0,2.0
5,RAMRIDER_Rage_Buff_Tournament,Ram Rider,P.E.K.K.A,Fireball,Mother Witch,Royal Ghost,Electro Wizard,Zap,Archer Queen,Ram Rider,Archer Queen,Mother Witch,Night Witch,P.E.K.K.A,Elite Barbarians,Wizard,Freeze,3.0,1.0
6,Friendly,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,Giant,Graveyard,Archer Queen,Dark Prince,Skeleton Army,Minions,Arrows,Giant Snowball,0.0,2.0
7,Friendly,Lava Hound,Lumberjack,Flying Machine,Baby Dragon,Skeleton Army,Bats,Fireball,Clone,Fisherman,Royal Giant,Giant Skeleton,Zappies,Mother Witch,Fireball,Barbarian Barrel,Skeleton Army,1.0,2.0
8,Friendly,Lava Hound,Balloon,Arrows,Inferno Dragon,Bomber,Minions,Giant Snowball,Skeleton Army,Golem,Electro Dragon,Baby Dragon,Barbarian Barrel,Night Witch,Lightning,Tornado,Tombstone,1.0,3.0
9,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Giant,Prince,Mega Minion,Fireball,Miner,Dark Prince,Electro Wizard,Zap,3.0,1.0
10,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Archer Queen,Bandit,Battle Ram,Electro Wizard,Fireball,P.E.K.K.A,Royal Ghost,Zap,1.0,0.0
11,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Giant,Giant Snowball,Skeleton Army,Minions,Graveyard,Musketeer,Arrows,Dark Prince,1.0,3.0
12,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Spear Goblins,Miner,Skeleton Army,Bats,Mortar,Fireball,Skeleton King,Minion Horde,3.0,1.0
13,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Skeleton Dragons,Balloon,Zap,Inferno Dragon,Miner,Skeleton Army,Arrows,Lava Hound,0.0,3.0
14,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,3.0,1.0
15,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Archer Queen,Electro Wizard,Bandit,Royal Ghost,P.E.K.K.A,Battle Ram,Fireball,Zap,3.0,2.0
16,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Miner,Rocket,Skeletons,Electro Spirit,Bomb Tower,Archer Queen,The Log,Royal Delivery,3.0,0.0
17,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,The Log,Miner,Fireball,Elite Barbarians,Knight,Cannon Cart,Hunter,Spear Goblins,0.0,1.0
18,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Elite Barbarians,Wizard,Elixir Golem,Night Witch,Arrows,Rage,Golem,Skeleton Army,1.0,3.0
19,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,The Log,Royal Giant,Dark Prince,Electro Wizard,Fisherman,Electro Spirit,Fireball,Mega Minion,1.0,0.0
20,Friendly,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,Lightning,Barbarian Barrel,Tornado,Arrows,Mother Witch,Balloon,Baby Dragon,Golden Knight,1.0,2.0
21,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Graveyard,Baby Dragon,Fireball,Bomb Tower,Knight,Ice Wizard,Barbarian Barrel,Tornado,3.0,0.0
22,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Valkyrie,Arrows,Electro Wizard,Fireball,Goblin Barrel,Skeleton Army,Hog Rider,Inferno Tower,2.0,1.0
23,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Lava Hound,Balloon,Tombstone,Skeleton Dragons,Mega Minion,Fireball,Barbarians,Zap,1.0,2.0
24,Ladder,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,Giant,Inferno Dragon,Fireball,Witch,Graveyard,Skeleton Army,Dark Prince,Arrows,2.0,1.0
0,Ladder,Goblin Drill,Giant Snowball,Magic Archer,Electro Wizard,Cannon Cart,Golden Knight,Royal Ghost,Skeletons,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball,0.0,1.0
1,Ladder,Goblin Drill,Giant Snowball,Magic Archer,Electro Wizard,Cannon Cart,Golden Knight,Royal Ghost,Skeletons,Bowler,Zappies,Graveyard,Ice Wizard,Inferno Dragon,Freeze,Tornado,Valkyrie,1.0,0.0
2,Ladder,Archer Queen,Electro Wizard,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Prince,Fireball,Goblin Giant,Bats,Spear Goblins,Dark Prince,Goblin Gang,Zap,0.0,1.0
3,Ladder,Archer Queen,Electro Wizard,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Goblin Barrel,Skeleton Army,Skeleton Barrel,Dart Goblin,Inferno Tower,Princess,The Log,Knight,1.0,0.0
4,Ladder,Archer Queen,Electro Wizard,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Mega Knight,Bandit,Ram Rider,Royal Ghost,Electro Wizard,Barbarian Barrel,Lightning,Magic Archer,1.0,0.0
5,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Goblin Cage,Fireball,Royal Recruits,Zappies,Royal Hogs,Arrows,Flying Machine,Electro Spirit,0.0,1.0
6,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Royal Ghost,P.E.K.K.A,Electro Wizard,Magic Archer,Battle Ram,Lightning,Barbarian Barrel,Golden Knight,1.0,0.0
7,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Electro Giant,Earthquake,Tombstone,Archer Queen,Skeletons,Bomber,Tornado,Prince,1.0,0.0
8,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Prince,Fireball,Mother Witch,Golden Knight,Electro Wizard,Royal Ghost,Fisherman,Zap,1.0,0.0
9,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Electro Wizard,Ice Wizard,1.0,0.0
10,Ladder,Valkyrie,Skeletons,Princess,The Log,Rocket,Tesla,Goblin Barrel,Electro Spirit,Goblin Barrel,Ice Spirit,Guards,Valkyrie,Inferno Tower,Rocket,The Log,Princess,0.0,3.0
11,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Giant,Graveyard,Dark Prince,Inferno Dragon,Fireball,Skeleton Army,Witch,Arrows,1.0,0.0
12,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Mega Knight,Balloon,Electro Spirit,Minions,Ice Golem,Hunter,Giant Snowball,Miner,1.0,0.0
13,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Mega Minion,Dark Prince,Tornado,Freeze,Executioner,Bowler,Graveyard,Royal Delivery,1.0,0.0
14,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Fireball,Goblin Gang,Knight,Mortar,Musketeer,Skeleton Barrel,Spear Goblins,The Log,1.0,0.0
15,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Skeleton Army,Minion Horde,Clone,Rage,Cannon Cart,Zappies,Rascals,Princess,3.0,1.0
16,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Knight,Guards,Archer Queen,Fireball,Bats,Mortar,Miner,The Log,1.0,0.0
17,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Archer Queen,Magic Archer,Battle Ram,Zap,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,3.0,0.0
18,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Tesla,The Log,Archer Queen,Electro Spirit,Skeletons,Knight,X-Bow,Rocket,2.0,0.0
19,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Lava Hound,Balloon,Skeleton Dragons,Mega Minion,Tombstone,Zap,Barbarians,Fireball,1.0,0.0
20,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Rascals,Prince,Dart Goblin,Princess,Goblin Gang,Goblin Barrel,Rocket,The Log,1.0,0.0
21,Ladder,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,Hog Rider,Archer Queen,The Log,Bomb Tower,Skeletons,Fire Spirit,Knight,Earthquake,1.0,0.0
22,Ladder,Ice Golem,Royal Hogs,Three Musketeers,Golden Knight,Heal Spirit,Barbarian Barrel,Hunter,Royal Ghost,Archer Queen,Electro Wizard,Battle Ram,Arrows,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,0.0,1.0
23,Ladder,Ice Golem,Royal Hogs,Three Musketeers,Golden Knight,Heal Spirit,Barbarian Barrel,Hunter,Royal Ghost,X-Bow,Knight,Tesla,Fireball,Archers,Electro Spirit,Skeletons,The Log,1.0,0.0
24,Ladder,Ice Golem,Royal Hogs,Three Musketeers,Golden Knight,Heal Spirit,Barbarian Barrel,Hunter,Royal Ghost,X-Bow,Archers,Knight,Fireball,Skeletons,Tesla,The Log,Electro Spirit,2.0,0.0
0,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Bowler,Freeze,Tornado,Baby Dragon,Inferno Dragon,Barbarian Barrel,Balloon,Lumberjack,2.0,0.0
1,TeamVsTeamLadder,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,Sparky,Mega Knight,The Log,Valkyrie,Fireball,Mega Minion,Wizard,Dart Goblin,1.0,0.0
2,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Electro Spirit,Archer Queen,The Log,Ram Rider,Bandit,Lightning,Mega Knight,Magic Archer,1.0,2.0
3,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Night Witch,Electro Giant,Bats,Lightning,Baby Dragon,Arrows,Mini P.E.K.K.A,Bomber,1.0,0.0
4,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Night Witch,Lightning,Valkyrie,Barbarian Barrel,Arrows,Furnace,Elixir Golem,Firecracker,3.0,0.0
5,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Royal Recruits,Goblin Cage,Barbarian Barrel,Royal Hogs,Flying Machine,Zappies,Fireball,Mother Witch,2.0,1.0
6,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Hog Rider,Mega Knight,Valkyrie,Tesla,The Log,Firecracker,Lightning,Fire Spirit,2.0,0.0
7,TeamVsTeamLadder,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,Mega Knight,Princess,Electro Wizard,Fireball,Witch,The Log,Knight,Goblin Barrel,1.0,0.0
8,TeamVsTeamLadder,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,P.E.K.K.A,Ram Rider,Zap,Electro Wizard,Bandit,Lightning,Royal Ghost,Mother Witch,3.0,1.0
9,TeamVsTeamLadder,Goblin Drill,Fire Spirit,Skeletons,Tornado,Bomber,Valkyrie,Fireball,Tesla,Wizard,P.E.K.K.A,Hog Rider,Electro Wizard,Elite Barbarians,The Log,Valkyrie,Lightning,2.0,1.0
10,Challenge_AllCards_EventDeck,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,Archer Queen,Electro Spirit,Giant Snowball,Lightning,Mega Knight,Bandit,Royal Ghost,Ram Rider,1.0,0.0
11,Challenge_AllCards_EventDeck,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,Wall Breakers,Mega Knight,Zap,Miner,Archer Queen,Arrows,Bats,Prince,1.0,0.0
