,0,1,2,3,4,5,6,7,8,9,result
17242,Balloon,Miner,Musketeer,Bomb Tower,Ice Golem,Skeletons,Giant Snowball,Barbarian Barrel,1.0,0.0,win
17243,Golem,Night Witch,Bomber,Mega Minion,Baby Dragon,Zap,Tornado,Lumberjack,1.0,2.0,lose
17244,Graveyard,Cannon Cart,Mortar,Musketeer,Barbarian Barrel,Knight,Spear Goblins,Fireball,0.0,1.0,lose
17245,Valkyrie,Musketeer,Tornado,The Log,Hog Rider,Elite Barbarians,Ice Spirit,Executioner,0.0,1.0,lose
17246,Fisherman,Royal Giant,Dark Prince,Lightning,The Log,Electro Spirit,Firecracker,Hunter,0.0,1.0,lose
17247,Skeleton King,Mother Witch,Inferno Dragon,Fisherman,Electro Giant,Lightning,Tornado,Tombstone,0.0,1.0,lose
17248,Mortar,Archer Queen,Valkyrie,Miner,Bats,Skeletons,The Log,Poison,0.0,1.0,lose
17249,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,0.0,1.0,lose
17250,Arrows,Zap,Fireball,Earthquake,Goblin Barrel,Miner,Balloon,Night Witch,0.0,3.0,lose
17251,Fireball,Golden Knight,Fisherman,The Log,Royal Giant,Hunter,Electro Spirit,Spear Goblins,0.0,1.0,lose
17252,Poison,Battle Ram,Electro Wizard,Bandit,P.E.K.K.A,Zap,Magic Archer,Royal Ghost,1.0,3.0,lose
17253,Skeleton Army,Bats,Mini P.E.K.K.A,Musketeer,Giant Snowball,Giant,Graveyard,Arrows,1.0,3.0,lose
17254,Lava Hound,Guards,Zap,Mega Minion,Balloon,Tombstone,Fireball,Skeleton Dragons,2.0,1.0,win
17255,Rascals,Goblin Barrel,Rocket,The Log,Guards,Prince,Princess,Dart Goblin,0.0,1.0,lose
17256,Mega Knight,Fireball,Witch,Dark Prince,Sparky,Electro Wizard,Prince,Arrows,1.0,0.0,win
17257,Lava Hound,Fireball,Tombstone,Guards,Miner,Zap,Mega Minion,Skeleton Dragons,1.0,3.0,lose
17258,Mega Knight,Ram Rider,Electro Spirit,Bandit,Lightning,Barbarian Barrel,Dark Prince,Archer Queen,2.0,1.0,win
17259,Goblin Giant,Mini P.E.K.K.A,Sparky,Zap,Rage,Minions,Heal Spirit,Electro Wizard,1.0,0.0,win
17260,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Electro Wizard,Baby Dragon,0.0,1.0,lose
17261,P.E.K.K.A,Electro Wizard,Bandit,Elite Barbarians,Wizard,Poison,Zap,Tornado,0.0,1.0,lose
17262,Royal Giant,Skeleton King,Skeleton Army,Mother Witch,Fisherman,Fireball,Zappies,The Log,1.0,0.0,win
17263,Mega Knight,Balloon,Electro Spirit,Minions,Ice Golem,Hunter,Giant Snowball,Miner,1.0,2.0,lose
17264,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight,0.0,1.0,lose
17265,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,0.0,win
17266,P.E.K.K.A,Bandit,Minions,Miner,Electro Wizard,Royal Ghost,Zap,Poison,1.0,0.0,win
17267,Archer Queen,Graveyard,Valkyrie,Baby Dragon,Tornado,Poison,Barbarian Barrel,Tombstone,1.0,0.0,win
17268,Skeleton King,Fireball,Spear Goblins,Arrows,Skeleton Barrel,Skeleton Army,Bats,Prince,1.0,0.0,win
17269,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman,0.0,1.0,lose
17270,Princess,Inferno Tower,Goblin Barrel,Electro Spirit,Goblin Gang,The Log,Rocket,Knight,0.0,1.0,lose
17271,Electro Giant,Earthquake,Tombstone,Archer Queen,Skeletons,Barbarian Barrel,Tornado,Prince,1.0,0.0,win
17272,Zap,Magic Archer,Royal Hogs,Dark Prince,Barbarian Barrel,Archer Queen,Bandit,Barbarians,1.0,0.0,win
17273,Tornado,Skeletons,Tesla,Goblin Drill,Magic Archer,Wall Breakers,Valkyrie,The Log,0.0,1.0,lose
17274,Princess,Knight,Goblin Gang,The Log,Electro Spirit,Inferno Tower,Rocket,Goblin Barrel,0.0,1.0,lose
17275,Lumberjack,Golem,Cannon Cart,Electro Dragon,Baby Dragon,Tornado,Barbarian Barrel,Mega Minion,0.0,1.0,lose
17276,The Log,Skeletons,Fire Spirit,Firecracker,Inferno Tower,Valkyrie,Goblin Barrel,Wall Breakers,0.0,1.0,lose
17277,Arrows,Mega Minion,Graveyard,Inferno Tower,Guards,Bowler,Freeze,Valkyrie,0.0,1.0,lose
17278,Skeletons,Fire Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,0.0,1.0,lose
17279,Lava Hound,Balloon,Arrows,Mega Minion,Skeleton Army,Baby Dragon,Lightning,Tombstone,0.0,1.0,lose
17280,Giant,Night Witch,Graveyard,Skeleton Army,Bowler,Bats,Giant Snowball,Arrows,1.0,0.0,win
17281,Golem,Night Witch,Mega Minion,Lumberjack,Elite Barbarians,Bomber,Arrows,Zap,3.0,1.0,win
17282,Baby Dragon,Graveyard,Valkyrie,Ice Wizard,Tombstone,Poison,Tornado,Barbarian Barrel,0.0,1.0,lose
17283,Dark Prince,Miner,Sparky,Goblin Giant,Minion Horde,Bats,Spear Goblins,Zap,3.0,0.0,win
17284,Balloon,Giant Snowball,Bats,Heal Spirit,Ice Golem,Lumberjack,Archer Queen,The Log,1.0,0.0,win
17285,Ice Wizard,Valkyrie,Tombstone,Poison,Baby Dragon,Tornado,Barbarian Barrel,Graveyard,1.0,0.0,win
17286,Graveyard,Night Witch,Bowler,Giant,Skeleton Army,Arrows,Giant Snowball,Bats,2.0,1.0,win
17287,Elixir Golem,Battle Healer,Inferno Dragon,Heal Spirit,Electro Dragon,Elite Barbarians,Rage,Arrows,0.0,3.0,lose
17288,Golem,Night Witch,Elite Barbarians,Mega Minion,Skeleton Army,Fireball,Arrows,Zap,0.0,1.0,lose
17289,Archers,Skeletons,Tesla,Electro Spirit,Knight,Fireball,X-Bow,The Log,0.0,1.0,lose
17290,P.E.K.K.A,Hog Rider,Dark Prince,Minion Horde,Ice Wizard,Freeze,Princess,Elixir Collector,1.0,0.0,win
17291,Golem,Balloon,Electro Wizard,Musketeer,Archers,Skeleton Army,Fireball,The Log,2.0,1.0,win
17292,Archer Queen,Bandit,Electro Spirit,Barbarian Barrel,Lightning,Mega Knight,Ram Rider,Royal Ghost,1.0,2.0,lose
17293,Ice Spirit,Fire Spirit,Knight,Electro Wizard,The Log,Hog Rider,Rocket,Inferno Tower,0.0,1.0,lose
17294,Golem,Battle Healer,Mirror,Tornado,Cannon Cart,Lumberjack,Electro Dragon,Zappies,0.0,1.0,lose
17295,Princess,Dark Prince,Rocket,Goblin Barrel,Rascals,Cannon Cart,Giant Snowball,Bandit,1.0,0.0,win
17296,Goblin Drill,Fire Spirit,Guards,Fireball,Dart Goblin,Valkyrie,Inferno Tower,Wall Breakers,1.0,0.0,win
17297,Electro Giant,Tornado,Witch,Fisherman,Skeleton King,Mega Minion,Lightning,Skeleton Army,1.0,0.0,win
17298,Hog Rider,Cannon,Fire Spirit,The Log,Musketeer,Skeletons,Fireball,Ice Golem,1.0,0.0,win
17299,Tesla,Goblin Drill,Magic Archer,Earthquake,Valkyrie,Tornado,Skeletons,The Log,0.0,1.0,lose
17300,Lava Hound,Tombstone,Zap,Arrows,Balloon,Miner,Minions,Inferno Dragon,1.0,2.0,lose
17301,Golem,Baby Dragon,Lumberjack,Tornado,Electro Dragon,Barbarian Barrel,Heal Spirit,Elite Barbarians,0.0,2.0,lose
17302,Electro Wizard,Royal Ghost,Ram Rider,Barbarian Barrel,Lightning,Golden Knight,Giant Snowball,P.E.K.K.A,1.0,2.0,lose
17303,P.E.K.K.A,Archer Queen,Zap,Battle Ram,Bandit,Royal Ghost,Fireball,Electro Wizard,1.0,0.0,win
17304,Mortar,Cannon Cart,Miner,Fireball,Guards,Spear Goblins,Bats,The Log,1.0,0.0,win
17305,Giant,Graveyard,Giant Snowball,Archer Queen,Dark Prince,Skeleton Army,Arrows,Minions,3.0,0.0,win
17306,Skeleton Army,Minion Horde,Clone,Rage,Cannon Cart,Zappies,Rascals,Princess,0.0,1.0,lose
17307,Lava Hound,Arrows,Zap,Barbarians,Inferno Dragon,Skeleton Dragons,Balloon,Miner,1.0,3.0,lose
17308,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight,2.0,1.0,win
17309,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage,1.0,3.0,lose
17310,Electro Giant,Earthquake,Tombstone,Archer Queen,Skeletons,Barbarian Barrel,Tornado,Prince,1.0,0.0,win
17311,P.E.K.K.A,Bandit,Minions,Miner,Electro Wizard,Royal Ghost,Zap,Poison,0.0,1.0,lose
17312,The Log,Princess,Royal Ghost,Golden Knight,Lumberjack,Prince,Wizard,Minion Horde,0.0,1.0,lose
17313,Golem,Night Witch,Elite Barbarians,Arrows,Mega Minion,Zap,Lumberjack,Bomber,0.0,1.0,lose
17314,Zap,Golden Knight,Miner,Princess,Goblin Gang,Minion Horde,Skeleton Army,Goblin Barrel,0.0,3.0,lose
17315,Electro Giant,Skeletons,Dark Prince,Goblin Cage,Archer Queen,Barbarian Barrel,Tornado,Lightning,0.0,1.0,lose
17316,X-Bow,The Log,Ice Wizard,Rocket,Mega Minion,Ice Golem,Tombstone,Tornado,0.0,1.0,lose
17317,Skeleton Army,Zap,Giant,Fireball,Graveyard,Bowler,Electro Wizard,Mega Minion,0.0,1.0,lose
17318,Cannon Cart,Mortar,Miner,The Log,Spear Goblins,Guards,Minion Horde,Fireball,1.0,0.0,win
17319,P.E.K.K.A,Magic Archer,Royal Ghost,Fireball,Electro Wizard,Bandit,Battle Ram,Zap,1.0,0.0,win
17320,Skeleton Army,Mini P.E.K.K.A,Giant Snowball,Musketeer,Bats,Graveyard,Giant,Arrows,1.0,0.0,win
17321,Zap,Balloon,Miner,Inferno Dragon,Fireball,Ice Golem,Goblin Cage,Mega Minion,0.0,1.0,lose
17322,Electro Giant,Bowler,Musketeer,Goblin Cage,Skeletons,Barbarian Barrel,Tornado,Lightning,0.0,1.0,lose
17323,Mega Knight,Musketeer,Bandit,Arrows,Miner,Wall Breakers,Bats,Zap,0.0,1.0,lose
17324,Giant,Mini P.E.K.K.A,Minion Horde,Zap,Sparky,Arrows,Skeleton Army,Bats,0.0,1.0,lose
17325,Golem,Night Witch,Graveyard,Skeleton Army,Inferno Dragon,Arrows,Zap,Skeleton King,0.0,1.0,lose
17326,Ram Rider,Bandit,Barbarian Barrel,Archer Queen,Inferno Dragon,Lumberjack,Fireball,Royal Ghost,1.0,0.0,win
17327,Skeleton Army,Freeze,Graveyard,Wizard,Bats,Wall Breakers,Knight,Valkyrie,0.0,1.0,lose
17328,Skeleton Army,Witch,Fireball,Musketeer,Hog Rider,Giant,Valkyrie,Minion Horde,0.0,1.0,lose
17329,Cannon,Hog Rider,Ice Golem,Ice Spirit,Musketeer,Skeletons,Fireball,The Log,0.0,1.0,lose
17330,Giant,Graveyard,Bowler,Skeleton Army,Mega Minion,Night Witch,Arrows,Zap,0.0,1.0,lose
17331,Archer Queen,Mega Minion,Graveyard,Barbarian Barrel,Poison,Skeletons,Goblin Cage,Valkyrie,1.0,0.0,win
17332,Fireball,Skeleton Barrel,The Log,Inferno Tower,Valkyrie,Goblin Barrel,Dart Goblin,Skeleton Army,0.0,1.0,lose
17333,Arrows,Bomber,Elite Barbarians,Golem,Night Witch,Skeleton Army,Lumberjack,Zap,0.0,3.0,lose
17334,Elixir Golem,Battle Healer,Arrows,Bowler,Rage,Inferno Dragon,Electro Dragon,Zap,3.0,0.0,win
17335,Lava Hound,Inferno Dragon,Balloon,Guards,Minions,Arrows,Bomber,Giant Snowball,1.0,2.0,lose
17336,Lava Hound,Balloon,Arrows,Zap,Miner,Skeleton Dragons,Inferno Dragon,Barbarians,1.0,2.0,lose
17337,Skeleton King,Dark Prince,Musketeer,Bats,Graveyard,Skeleton Army,Arrows,Giant Snowball,1.0,0.0,win
17338,Mega Knight,Dark Prince,Bandit,Inferno Dragon,Goblin Drill,Electro Wizard,Fireball,Arrows,0.0,1.0,lose
17339,Skeletons,Ice Wizard,Tornado,Tesla,Valkyrie,Bowler,Poison,Graveyard,0.0,1.0,lose
17340,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,1.0,0.0,win
17341,Hunter,Royal Ghost,Giant Snowball,Hog Rider,Goblin Cage,Magic Archer,Earthquake,Giant Skeleton,0.0,1.0,lose
17342,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,0.0,win
17343,Giant,Graveyard,Bowler,Skeleton Army,Mega Minion,Night Witch,Arrows,Zap,1.0,0.0,win
17344,Graveyard,Ice Wizard,Knight,Baby Dragon,Tornado,Tombstone,Poison,Barbarian Barrel,0.0,3.0,lose
17345,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,1.0,0.0,win
17346,Arrows,Bomber,Elite Barbarians,Golem,Night Witch,Skeleton Army,Lumberjack,Zap,0.0,1.0,lose
17347,Valkyrie,Goblin Barrel,Skeleton Barrel,The Log,Dart Goblin,Inferno Tower,Skeleton Army,Princess,1.0,0.0,win
17348,Skeleton King,Skeleton Army,Goblin Hut,Graveyard,Witch,Arrows,Bats,Bowler,0.0,1.0,lose
17349,Valkyrie,The Log,Bats,Bomb Tower,Miner,Wall Breakers,Fireball,Spear Goblins,1.0,0.0,win
17350,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,1.0,3.0,lose
17351,Miner,Valkyrie,Fireball,Spear Goblins,Tesla,Bats,Wall Breakers,The Log,0.0,3.0,lose
17352,Royal Hogs,Electro Spirit,Tesla,Archer Queen,Skeletons,Fireball,The Log,Earthquake,1.0,0.0,win
17353,Night Witch,Clone,Golem,Bats,Skeleton King,Flying Machine,Skeleton Army,Arrows,0.0,3.0,lose
17354,Royal Ghost,P.E.K.K.A,Electro Wizard,Magic Archer,Battle Ram,Lightning,Barbarian Barrel,Golden Knight,1.0,0.0,win
17355,Flying Machine,Knight,Archers,Zap,P.E.K.K.A,Bats,Graveyard,Arrows,0.0,1.0,lose
17356,Graveyard,Witch,Dark Prince,Zappies,Goblin Hut,Arrows,Barbarian Barrel,Mega Knight,1.0,0.0,win
17357,Giant,Sparky,Mini P.E.K.K.A,Arrows,Archer Queen,Bats,Skeleton Army,Zap,1.0,0.0,win
17358,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Electro Wizard,Ice Wizard,1.0,0.0,win
17359,Tornado,Skeletons,Tesla,The Log,Magic Archer,Wall Breakers,Valkyrie,Goblin Drill,0.0,1.0,lose
17360,Mega Knight,Inferno Dragon,Bats,Bandit,Miner,Goblin Gang,Skeleton Barrel,Zap,1.0,0.0,win
17361,Spear Goblins,Guards,Mortar,Hog Rider,Fireball,Zap,Skeleton King,Minion Horde,1.0,0.0,win
17362,Mortar,Archer Queen,Valkyrie,Fireball,Bats,Skeletons,Miner,The Log,0.0,1.0,lose
17363,Cannon Cart,Electro Wizard,Goblin Hut,Mega Knight,Mega Minion,Miner,Poison,The Log,1.0,0.0,win
17364,Mega Knight,Lumberjack,Balloon,Prince,Wizard,Bats,Giant Snowball,Barbarian Barrel,0.0,1.0,lose
17365,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archer Queen,0.0,1.0,lose
17366,Mega Knight,Bats,Musketeer,Bandit,Wall Breakers,Barbarian Barrel,Miner,Zap,1.0,0.0,win
17367,Poison,Giant Snowball,Knight,Archers,Rascals,Dark Prince,Graveyard,Bomb Tower,0.0,1.0,lose
17368,Goblin Giant,Rage,Zap,Sparky,Heal Spirit,Elite Barbarians,Archer Queen,Mega Minion,0.0,1.0,lose
17369,Golden Knight,Furnace,Mother Witch,Goblin Hut,Barbarian Barrel,Lightning,Mega Minion,Goblin Giant,0.0,1.0,lose
17370,Dart Goblin,Tesla,The Log,Earthquake,Miner,Royal Delivery,Electro Spirit,Skeletons,0.0,3.0,lose
17371,Tombstone,Valkyrie,Fireball,Ice Wizard,Tornado,Barbarian Barrel,Graveyard,Baby Dragon,0.0,1.0,lose
17372,Hog Rider,Skeletons,Musketeer,Cannon,Fire Spirit,Ice Golem,Fireball,The Log,0.0,1.0,lose
17373,Electro Wizard,Prince,Freeze,The Log,Graveyard,Golden Knight,Hunter,Earthquake,0.0,1.0,lose
17374,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
17375,Ice Golem,Royal Hogs,Three Musketeers,Bandit,Heal Spirit,Barbarian Barrel,Hunter,Royal Ghost,0.0,1.0,lose
17376,Skeleton Army,Minion Horde,Hog Rider,The Log,Zap,Princess,Goblin Gang,Elite Barbarians,1.0,0.0,win
17377,Skeleton Army,Minion Horde,Hog Rider,The Log,Zap,Princess,Goblin Gang,Elite Barbarians,0.0,1.0,lose
17378,Lumberjack,Bomber,Inferno Dragon,Balloon,Mega Knight,Zap,Freeze,Hunter,2.0,1.0,win
17379,Elite Barbarians,Wizard,Elixir Golem,Night Witch,Arrows,Rage,Golem,Skeleton Army,0.0,3.0,lose
17380,Elite Barbarians,Wizard,Elixir Golem,Night Witch,Arrows,Rage,Golem,Skeleton Army,0.0,2.0,lose
17381,Elite Barbarians,Wizard,Elixir Golem,Night Witch,Arrows,Rage,Golem,Skeleton Army,1.0,2.0,lose
17382,Rocket,Dark Prince,Skeletons,Goblin Barrel,Dart Goblin,Princess,Elite Barbarians,The Log,0.0,1.0,lose
17383,Archer Queen,Skeletons,Tesla,Fireball,Electro Spirit,Valkyrie,X-Bow,The Log,0.0,1.0,lose
17384,Baby Dragon,Barbarian Barrel,Archer Queen,Electro Giant,Goblin Cage,Tornado,Lightning,Dark Prince,1.0,0.0,win
17385,Golden Knight,Zap,Fireball,Fisherman,P.E.K.K.A,Mother Witch,Electro Wizard,Battle Ram,1.0,2.0,lose
17386,Skeletons,The Log,Tesla,Valkyrie,Hog Rider,Electro Spirit,Firecracker,Earthquake,0.0,1.0,lose
17387,Balloon,Giant Snowball,Bats,Heal Spirit,Ice Golem,Lumberjack,Archer Queen,The Log,1.0,2.0,lose
17388,The Log,Miner,Fireball,Elite Barbarians,Knight,Cannon Cart,Hunter,Spear Goblins,0.0,1.0,lose
17389,Ram Rider,Baby Dragon,Royal Ghost,Electro Wizard,P.E.K.K.A,Barbarian Barrel,Golden Knight,Lightning,1.0,0.0,win
17390,Ice Wizard,Baby Dragon,Barbarian Barrel,Poison,Tombstone,Graveyard,Knight,Tornado,1.0,0.0,win
17391,Tombstone,Graveyard,Knight,Ice Wizard,Baby Dragon,Poison,Barbarian Barrel,Tornado,0.0,3.0,lose
17392,Goblin Giant,Rage,Zap,Sparky,Heal Spirit,Elite Barbarians,Archer Queen,Mega Minion,3.0,1.0,win
17393,Giant,Archer Queen,Minions,Fireball,Dark Prince,Night Witch,Balloon,The Log,0.0,1.0,lose
17394,Giant,Inferno Dragon,Skeleton Army,Arrows,Graveyard,Witch,Fireball,Dark Prince,2.0,1.0,win
17395,Electro Giant,Dark Prince,Inferno Dragon,Bomber,Mother Witch,Lightning,Goblin Cage,Tornado,0.0,1.0,lose
17396,Valkyrie,Ice Spirit,Firecracker,Earthquake,Hog Rider,The Log,Tesla,Skeletons,1.0,0.0,win
17397,Golem,Night Witch,Elixir Collector,Minion Horde,Golden Knight,Clone,Skeleton Army,Arrows,1.0,3.0,lose
17398,Ice Golem,Royal Hogs,Golden Knight,Royal Ghost,Heal Spirit,Three Musketeers,Hunter,Barbarian Barrel,0.0,1.0,lose
17399,Mortar,The Log,Minion Horde,Guards,Cannon Cart,Miner,Fireball,Spear Goblins,0.0,1.0,lose
17400,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,1.0,0.0,win
17401,Freeze,Wizard,Lumberjack,Balloon,Mega Knight,Arrows,Mega Minion,Goblin Cage,0.0,1.0,lose
17402,Golem,Night Witch,Elite Barbarians,Mega Minion,Arrows,Zap,Lumberjack,Bomber,0.0,1.0,lose
17403,Spear Goblins,Miner,Skeleton Army,Bats,Mortar,Fireball,Skeleton King,Minion Horde,0.0,1.0,lose
17404,Ram Rider,Electro Wizard,Bandit,P.E.K.K.A,Giant Snowball,Lightning,Barbarian Barrel,Baby Dragon,0.0,1.0,lose
17405,Graveyard,Tombstone,Barbarian Barrel,Baby Dragon,Poison,Archer Queen,Tornado,Valkyrie,0.0,1.0,lose
17406,Golem,Night Witch,Baby Dragon,Mega Minion,Lumberjack,Tornado,Zap,Elixir Collector,1.0,2.0,lose
17407,Mega Knight,Prince,Archer Queen,Miner,Arrows,Wall Breakers,Bats,Zap,0.0,1.0,lose
17408,Skeleton Army,Goblin Barrel,Valkyrie,Skeleton Barrel,Dart Goblin,The Log,Princess,Inferno Tower,0.0,1.0,lose
17409,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,1.0,2.0,lose
17410,Valkyrie,Guards,Princess,Goblin Barrel,The Log,Rocket,Tesla,Electro Spirit,1.0,0.0,win
17411,Graveyard,Valkyrie,Archer Queen,Poison,Tombstone,Barbarian Barrel,Baby Dragon,Tornado,1.0,0.0,win
17412,Mortar,Minion Horde,Miner,Skeleton Army,Bats,Spear Goblins,Fireball,Skeleton King,3.0,0.0,win
17413,Lava Hound,Balloon,Fireball,Zap,Guards,Skeleton Dragons,Mega Minion,Tombstone,3.0,0.0,win
17414,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
17415,Graveyard,Freeze,Valkyrie,Bats,Knight,Wizard,Skeleton Army,Wall Breakers,1.0,2.0,lose
17416,Baby Dragon,Barbarian Hut,Electro Dragon,Fireball,Battle Healer,Elixir Golem,Tornado,Barbarian Barrel,1.0,2.0,lose
17417,Electro Giant,Golden Knight,Tornado,Lightning,Skeletons,Barbarian Barrel,Goblin Cage,Baby Dragon,2.0,3.0,lose
17418,Bandit,Lightning,P.E.K.K.A,Barbarian Barrel,Electro Wizard,Baby Dragon,Giant Snowball,Ram Rider,1.0,0.0,win
17419,Lava Hound,Tombstone,Zap,Arrows,Balloon,Miner,Minions,Inferno Dragon,1.0,2.0,lose
17420,Electro Spirit,Flying Machine,Fireball,Royal Recruits,Zappies,Goblin Cage,Royal Hogs,Barbarian Barrel,1.0,2.0,lose
17421,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,1.0,0.0,win
17422,The Log,Archer Queen,Hog Rider,Royal Delivery,Skeletons,Goblin Cage,Fire Spirit,Earthquake,0.0,2.0,lose
17423,Baby Dragon,Barbarian Hut,Electro Dragon,Fireball,Battle Healer,Elixir Golem,Tornado,Barbarian Barrel,1.0,0.0,win
17424,Golden Knight,Bandit,Magic Archer,Barbarian Barrel,Royal Ghost,Cannon Cart,Fireball,Electro Wizard,0.0,3.0,lose
17425,Tornado,Earthquake,Electro Giant,Fire Spirit,Archer Queen,Goblin Cage,The Log,Skeletons,1.0,0.0,win
17426,Mortar,The Log,Miner,Knight,Bats,Guards,Archer Queen,Fireball,1.0,0.0,win
17427,X-Bow,Tesla,Ice Wizard,Valkyrie,Skeletons,The Log,Tornado,Rocket,0.0,1.0,lose
17428,Lava Hound,Mega Minion,Tombstone,Barbarians,Lightning,Zap,Skeleton Dragons,Balloon,2.0,3.0,lose
17429,Bandit,Wall Breakers,Zap,Bats,Arrows,Prince,Musketeer,Mega Knight,1.0,2.0,lose
17430,Royal Ghost,P.E.K.K.A,Electro Wizard,Fireball,Zap,Magic Archer,Battle Ram,Bandit,1.0,2.0,lose
17431,Mega Knight,Wall Breakers,Bats,Musketeer,Prince,Golden Knight,Miner,Zap,1.0,2.0,lose
17432,Poison,Giant Snowball,Knight,Archers,Rascals,Dark Prince,Graveyard,Bomb Tower,2.0,1.0,win
17433,Electro Giant,Prince,Tornado,Earthquake,Skeletons,Archer Queen,Tombstone,Barbarian Barrel,0.0,1.0,lose
17434,Fireball,Inferno Dragon,Mega Knight,Zap,Freeze,Skeleton Army,Bats,Balloon,1.0,2.0,lose
17435,Mortar,The Log,Miner,Knight,Bats,Guards,Archer Queen,Fireball,1.0,0.0,win
17436,Mega Knight,Inferno Dragon,Bats,Spear Goblins,Miner,Goblin Gang,Skeleton Barrel,Zap,1.0,0.0,win
17437,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,0.0,1.0,lose
17438,Goblin Barrel,Guards,Rascals,Rocket,Prince,Dart Goblin,Princess,The Log,0.0,1.0,lose
17439,Ice Golem,Royal Hogs,Three Musketeers,Bandit,Heal Spirit,Barbarian Barrel,Hunter,Royal Ghost,2.0,1.0,win
17440,Golem,Night Witch,Bomber,Mega Minion,Baby Dragon,Zap,Tornado,Lumberjack,1.0,0.0,win
17441,Archer Queen,Fire Spirit,Royal Hogs,Skeletons,Goblin Cage,Royal Delivery,Earthquake,The Log,0.0,1.0,lose
17442,Inferno Dragon,Tornado,Dark Prince,Lightning,Magic Archer,Goblin Cage,Bomber,Electro Giant,0.0,1.0,lose
17443,Skeleton Army,Goblin Barrel,Valkyrie,Skeleton Barrel,Dart Goblin,The Log,Princess,Inferno Tower,3.0,1.0,win
17444,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,2.0,1.0,win
17445,Rocket,Goblin Barrel,The Log,Goblin Gang,Ice Spirit,Knight,Inferno Tower,Princess,0.0,1.0,lose
17446,Minions,Cannon Cart,Archer Queen,Miner,Mortar,The Log,Guards,Fireball,1.0,2.0,lose
17447,Electro Wizard,Fireball,Zap,Royal Ghost,Battle Ram,Magic Archer,P.E.K.K.A,Bandit,1.0,2.0,lose
17448,Golden Knight,Zap,Fireball,Fisherman,P.E.K.K.A,Mother Witch,Electro Wizard,Battle Ram,1.0,0.0,win
17449,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,The Log,Fireball,0.0,1.0,lose
17450,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,1.0,0.0,win
17451,Knight,Goblin Barrel,Goblin Gang,Electro Spirit,Princess,Inferno Tower,The Log,Rocket,0.0,1.0,lose
17452,Mortar,Archer Queen,Valkyrie,Miner,Bats,Skeletons,The Log,Poison,1.0,0.0,win
17453,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,0.0,1.0,lose
17454,Electro Giant,Dark Prince,Ice Wizard,Goblin Cage,Baby Dragon,Barbarian Barrel,Tornado,Lightning,0.0,1.0,lose
17455,Mega Knight,Bandit,Royal Ghost,Ram Rider,Archer Queen,Electro Spirit,Barbarian Barrel,Lightning,0.0,1.0,lose
17456,Dark Prince,Mother Witch,Barbarian Barrel,Lightning,Ram Rider,Bandit,Electro Wizard,P.E.K.K.A,0.0,1.0,lose
17457,The Log,Archer Queen,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,0.0,1.0,lose
17458,Archers,Zap,P.E.K.K.A,Fireball,Fire Spirit,Graveyard,Firecracker,Electro Wizard,1.0,2.0,lose
17459,Firecracker,Lightning,Royal Delivery,Tesla,Hog Rider,Electro Spirit,Skeletons,Valkyrie,0.0,2.0,lose
